ProductID,ProductTHTDatum,CStatusProduct,FStatusProduct,PStatusProduct,SoortProductID
1283,2025-04-12,OK,NOK,OK,45
1284,2025-04-12,OK,NOK,OK,41
1285,2025-04-12,OK,NOK,OK,3
1286,2025-04-12,NOK,NOK,NOK,27
1287,2025-04-12,OK,OK,NOK,9
1288,2025-04-12,OK,NOK,OK,6
1289,2025-04-12,NOK,OK,NOK,8
1290,2025-04-12,OK,OK,NOK,43
1291,2025-04-12,NOK,NOK,NOK,50
1292,2025-04-12,OK,NOK,OK,49
1293,2025-04-12,NOK,NOK,NOK,31
1294,2025-04-12,OK,NOK,NOK,47
1295,2025-04-12,NOK,OK,NOK,35
1296,2025-04-12,NOK,NOK,NOK,10
1297,2025-04-12,OK,OK,OK,20
1298,2025-04-12,NOK,NOK,NOK,26
1299,2025-04-12,OK,NOK,OK,27
1300,2025-04-12,OK,NOK,NOK,2
1301,2025-04-12,NOK,NOK,NOK,50
1302,2025-04-12,NOK,OK,NOK,40
1303,2025-04-12,OK,OK,NOK,44
1304,2025-04-12,NOK,OK,OK,28
1305,2025-04-12,NOK,OK,NOK,36
1306,2025-04-12,NOK,OK,NOK,10
1307,2025-04-12,NOK,NOK,OK,32
1308,2025-04-12,OK,NOK,OK,8
1309,2025-04-12,OK,OK,NOK,39
1310,2025-04-12,NOK,OK,OK,37
1311,2025-04-12,OK,OK,NOK,24
1312,2025-04-12,OK,NOK,OK,10
1313,2025-04-12,NOK,OK,NOK,9
1314,2025-04-12,NOK,OK,OK,13
1315,2025-04-12,OK,NOK,NOK,15
1316,2025-04-12,OK,OK,OK,9
1317,2025-04-12,OK,OK,OK,17
1318,2025-04-12,OK,OK,NOK,32
1319,2025-04-12,NOK,OK,NOK,21
1320,2025-04-12,OK,OK,OK,16
1321,2025-04-12,OK,OK,NOK,1
1322,2025-04-12,NOK,NOK,OK,10
1323,2025-04-12,OK,OK,OK,17
1324,2025-04-12,OK,OK,OK,17
1325,2025-04-12,NOK,OK,NOK,24
1326,2025-04-12,NOK,OK,OK,30
1327,2025-04-12,OK,OK,OK,16
1328,2025-04-12,NOK,OK,NOK,49
1329,2025-04-12,OK,OK,OK,25
1330,2025-04-12,NOK,NOK,NOK,14
1331,2025-04-12,NOK,OK,OK,22
1332,2025-04-12,OK,NOK,OK,18
1333,2025-04-12,OK,NOK,NOK,41
1334,2025-04-12,NOK,NOK,OK,26
1335,2025-04-12,NOK,OK,NOK,2
1336,2025-04-12,OK,NOK,OK,33
1337,2025-04-12,OK,OK,NOK,31
1338,2025-04-12,NOK,OK,OK,2
1339,2025-04-12,NOK,OK,NOK,26
1340,2025-04-12,NOK,NOK,NOK,20
1341,2025-04-12,OK,NOK,NOK,40
1342,2025-04-12,NOK,NOK,OK,14
1343,2025-04-12,OK,OK,OK,23
1344,2025-04-12,NOK,NOK,OK,32
1345,2025-04-12,NOK,NOK,OK,1
1346,2025-04-12,OK,NOK,NOK,1
1347,2025-04-12,NOK,OK,NOK,44
1348,2025-04-12,OK,OK,OK,37
1349,2025-04-12,NOK,OK,OK,21
1350,2025-04-12,NOK,NOK,NOK,21
1351,2025-04-12,NOK,OK,OK,10
1352,2025-04-12,OK,NOK,NOK,2
1353,2025-04-12,NOK,NOK,OK,14
1354,2025-04-12,NOK,OK,OK,9
1355,2025-04-12,OK,OK,OK,45
1356,2025-04-12,OK,OK,NOK,19
1357,2025-04-12,NOK,NOK,OK,46
1358,2025-04-12,NOK,NOK,NOK,22
1359,2025-04-12,OK,NOK,OK,47
1360,2025-04-12,NOK,OK,OK,24
1361,2025-04-12,OK,NOK,OK,45
1362,2025-04-12,OK,OK,NOK,26
1363,2025-04-12,NOK,NOK,NOK,33
1364,2025-04-12,NOK,OK,OK,25
1365,2025-04-12,OK,NOK,OK,45
1366,2025-04-12,OK,OK,NOK,25
1367,2025-04-12,NOK,OK,OK,5
1368,2025-04-12,OK,NOK,NOK,30
1369,2025-04-12,OK,NOK,OK,4
1370,2025-04-12,OK,NOK,OK,24
1371,2025-04-12,NOK,NOK,OK,9
1372,2025-04-12,NOK,OK,NOK,19
1373,2025-04-12,NOK,OK,OK,24
1374,2025-04-12,NOK,NOK,NOK,3
1375,2025-04-12,OK,OK,NOK,19
1376,2025-04-12,NOK,NOK,OK,39
1377,2025-04-12,OK,OK,NOK,29
1378,2025-04-12,OK,NOK,NOK,41
1379,2025-04-12,OK,OK,OK,48
1380,2025-04-12,NOK,OK,NOK,26
1381,2025-04-12,OK,OK,NOK,42
1382,2025-04-12,OK,OK,OK,40
1383,2025-04-12,NOK,OK,OK,2
1384,2025-04-12,NOK,OK,OK,5
1385,2025-04-12,OK,NOK,NOK,27
1386,2025-04-12,NOK,NOK,OK,39
1387,2025-04-12,OK,NOK,OK,15
1388,2025-04-12,OK,NOK,OK,49
1389,2025-04-12,OK,NOK,OK,50
1390,2025-04-12,OK,NOK,OK,45
1391,2025-04-12,OK,NOK,NOK,33
1392,2025-04-12,OK,NOK,OK,23
1393,2025-04-12,NOK,OK,NOK,32
1394,2025-04-12,NOK,OK,NOK,33
1395,2025-04-12,OK,NOK,NOK,39
1396,2025-04-12,OK,OK,OK,20
1397,2025-04-12,NOK,OK,NOK,6
1398,2025-04-12,OK,OK,OK,11
1399,2025-04-12,NOK,NOK,OK,2
1400,2025-04-12,OK,OK,OK,11
1401,2025-04-12,NOK,OK,OK,20
1402,2025-04-12,NOK,OK,OK,46
1403,2025-04-12,NOK,OK,OK,29
1404,2025-04-12,OK,NOK,OK,12
1405,2025-04-12,NOK,NOK,NOK,43
1406,2025-04-12,NOK,NOK,OK,40
1407,2025-04-12,OK,NOK,NOK,2
1408,2025-04-12,NOK,OK,OK,43
1409,2025-04-12,OK,OK,NOK,47
1410,2025-04-12,NOK,OK,OK,13
1411,2025-04-12,OK,NOK,NOK,21
1412,2025-04-12,NOK,OK,NOK,21
1413,2025-04-12,OK,OK,OK,44
1414,2025-04-12,OK,NOK,NOK,43
1415,2025-04-12,NOK,OK,OK,48
1416,2025-04-12,OK,NOK,OK,15
1417,2025-04-12,NOK,OK,OK,19
1418,2025-04-12,OK,NOK,NOK,15
1419,2025-04-12,OK,NOK,OK,46
1420,2025-04-12,OK,NOK,NOK,36
1421,2025-04-12,OK,NOK,NOK,18
1422,2025-04-12,OK,OK,OK,2
1423,2025-04-12,OK,NOK,NOK,27
1424,2025-04-12,NOK,OK,NOK,37
1425,2025-04-12,NOK,OK,NOK,4
1426,2025-04-12,NOK,OK,OK,27
1427,2025-04-12,OK,NOK,OK,40
1428,2025-04-12,OK,NOK,OK,40
1429,2025-04-12,OK,NOK,NOK,43
1430,2025-04-12,NOK,OK,OK,15
1431,2025-04-12,OK,NOK,NOK,29
1432,2025-04-12,OK,NOK,NOK,28
1433,2025-04-12,OK,NOK,NOK,49
1434,2025-04-12,NOK,NOK,OK,2
1435,2025-04-12,NOK,OK,OK,5
1436,2025-04-12,OK,OK,OK,11
1437,2025-04-12,NOK,NOK,NOK,33
1438,2025-04-12,NOK,OK,NOK,9
1439,2025-04-12,OK,NOK,NOK,17
1440,2025-04-12,NOK,OK,NOK,39
1441,2025-04-12,NOK,NOK,NOK,39
1442,2025-04-12,OK,OK,OK,23
1443,2025-04-12,NOK,NOK,NOK,34
1444,2025-04-12,NOK,NOK,NOK,44
1445,2025-04-12,OK,NOK,OK,6
1446,2025-04-12,NOK,OK,NOK,7
1447,2025-04-12,OK,OK,NOK,43
1448,2025-04-12,NOK,NOK,NOK,38
1449,2025-04-12,NOK,NOK,OK,12
1450,2025-04-12,NOK,OK,OK,3
1451,2025-04-12,NOK,NOK,OK,28
1452,2025-04-12,OK,NOK,NOK,29
1453,2025-04-12,NOK,OK,OK,11
1454,2025-04-12,NOK,NOK,NOK,2
1455,2025-04-12,OK,OK,OK,36
1456,2025-04-12,OK,OK,OK,45
1457,2025-04-12,OK,OK,OK,23
1458,2025-04-12,NOK,NOK,NOK,29
1459,2025-04-12,OK,OK,NOK,3
1460,2025-04-12,NOK,OK,OK,20
1461,2025-04-12,NOK,OK,OK,35
1462,2025-04-12,OK,OK,OK,2
1463,2025-04-12,NOK,OK,NOK,49
1464,2025-04-12,NOK,NOK,NOK,32
1465,2025-04-12,NOK,NOK,NOK,28
1466,2025-04-12,OK,OK,OK,43
1467,2025-04-12,OK,OK,NOK,34
1468,2025-04-12,NOK,NOK,NOK,20
1469,2025-04-12,OK,NOK,NOK,14
1470,2025-04-12,NOK,OK,OK,30
1471,2025-04-12,OK,OK,OK,5
1472,2025-04-12,NOK,NOK,OK,3
1473,2025-04-12,NOK,NOK,NOK,19
1474,2025-04-12,OK,OK,NOK,47
1475,2025-04-12,OK,OK,OK,16
1476,2025-04-12,NOK,OK,OK,13
1477,2025-04-12,NOK,NOK,NOK,29
1478,2025-04-12,NOK,NOK,NOK,49
1479,2025-04-12,OK,NOK,NOK,19
1480,2025-04-12,OK,NOK,NOK,35
1481,2025-04-12,NOK,NOK,NOK,33
1482,2025-04-12,NOK,NOK,OK,36
1483,2025-04-12,NOK,NOK,OK,50
1484,2025-04-12,OK,OK,NOK,18
1485,2025-04-12,NOK,NOK,NOK,12
1486,2025-04-12,OK,OK,NOK,9
1487,2025-04-12,NOK,OK,OK,23
1488,2025-04-12,NOK,NOK,NOK,20
1489,2025-04-12,OK,NOK,OK,37
1490,2025-04-12,NOK,NOK,NOK,39
1491,2025-04-12,OK,NOK,NOK,21
1492,2025-04-12,NOK,NOK,OK,7
1493,2025-04-12,NOK,OK,NOK,23
1494,2025-04-12,OK,NOK,NOK,50
1495,2025-04-12,OK,OK,NOK,19
1496,2025-04-12,NOK,OK,NOK,12
1497,2025-04-12,OK,NOK,OK,27
1498,2025-04-12,NOK,NOK,OK,9
1499,2025-04-12,NOK,OK,OK,37
1500,2025-04-12,OK,NOK,NOK,19
1501,2025-04-12,OK,OK,NOK,40
1502,2025-04-12,NOK,NOK,NOK,30
1503,2025-04-12,NOK,OK,OK,26
1504,2025-04-12,NOK,OK,OK,12
1505,2025-04-12,NOK,NOK,OK,29
1506,2025-04-12,OK,NOK,NOK,42
1507,2025-04-12,NOK,NOK,NOK,48
1508,2025-04-12,NOK,NOK,OK,20
1509,2025-04-12,NOK,OK,NOK,45
1510,2025-04-12,NOK,OK,OK,10
1511,2025-04-12,OK,NOK,NOK,33
1512,2025-04-12,NOK,OK,OK,42
1513,2025-04-12,NOK,NOK,OK,33
1514,2025-04-12,NOK,NOK,OK,36
1515,2025-04-12,NOK,NOK,NOK,44
1516,2025-04-12,NOK,NOK,OK,21
1517,2025-04-12,OK,NOK,NOK,40
1518,2025-04-12,NOK,NOK,OK,1
1519,2025-04-12,NOK,OK,OK,44
1520,2025-04-12,OK,OK,OK,24
1521,2025-04-12,NOK,NOK,NOK,16
1522,2025-04-12,NOK,NOK,NOK,27
1523,2025-04-12,NOK,OK,NOK,43
1524,2025-04-12,OK,NOK,OK,7
1525,2025-04-12,OK,OK,OK,15
1526,2025-04-12,OK,NOK,NOK,37
1527,2025-04-12,OK,OK,NOK,43
1528,2025-04-12,NOK,OK,NOK,26
1529,2025-04-12,OK,NOK,NOK,36
1530,2025-04-12,OK,OK,NOK,40
1531,2025-04-12,OK,OK,NOK,40
1532,2025-04-12,NOK,OK,NOK,48
1533,2025-04-12,NOK,OK,NOK,44
1534,2025-04-12,NOK,NOK,OK,36
1535,2025-04-12,NOK,OK,OK,19
1536,2025-04-12,OK,NOK,NOK,10
1537,2025-04-12,NOK,NOK,NOK,30
1538,2025-04-12,NOK,NOK,NOK,13
1539,2025-04-12,OK,OK,NOK,3
1540,2025-04-12,OK,OK,NOK,16
1541,2025-04-12,NOK,OK,OK,27
1542,2025-04-12,OK,OK,OK,13
1543,2025-04-12,NOK,NOK,NOK,5
1544,2025-04-12,NOK,OK,OK,50
1545,2025-04-12,NOK,NOK,NOK,23
1546,2025-04-12,OK,OK,OK,22
1547,2025-04-12,NOK,NOK,NOK,10
1548,2025-04-12,OK,NOK,OK,29
1549,2025-04-12,NOK,OK,OK,21
1550,2025-04-12,NOK,OK,NOK,22
1551,2025-04-12,NOK,OK,OK,26
1552,2025-04-12,NOK,NOK,OK,37
1553,2025-04-12,NOK,NOK,NOK,13
1554,2025-04-12,NOK,OK,NOK,32
1555,2025-04-12,NOK,OK,OK,36
1556,2025-04-12,NOK,OK,OK,12
1557,2025-04-12,NOK,OK,OK,23
1558,2025-04-12,OK,OK,NOK,20
1559,2025-04-12,OK,OK,OK,16
1560,2025-04-12,OK,NOK,NOK,26
1561,2025-04-12,NOK,NOK,OK,24
1562,2025-04-12,NOK,OK,OK,37
1563,2025-04-12,NOK,NOK,NOK,17
1564,2025-04-12,OK,OK,OK,30
1565,2025-04-12,NOK,OK,OK,35
1566,2025-04-12,OK,OK,OK,23
1567,2025-04-12,OK,NOK,OK,40
1568,2025-04-12,NOK,NOK,OK,24
1569,2025-04-12,NOK,OK,OK,33
1570,2025-04-12,NOK,NOK,NOK,16
1571,2025-04-12,OK,OK,OK,25
1572,2025-04-12,NOK,NOK,NOK,25
1573,2025-04-12,NOK,NOK,NOK,24
1574,2025-04-12,OK,NOK,NOK,38
1575,2025-04-12,NOK,OK,NOK,2
1576,2025-04-12,NOK,OK,NOK,38
1577,2025-04-12,NOK,NOK,OK,11
1578,2025-04-12,OK,OK,OK,49
1579,2025-04-12,OK,OK,OK,25
1580,2025-04-12,NOK,OK,OK,38
1581,2025-04-12,NOK,NOK,OK,25
1582,2025-04-12,NOK,NOK,OK,32
1583,2025-04-12,NOK,OK,OK,2
1584,2025-04-12,NOK,NOK,NOK,23
1585,2025-04-12,NOK,NOK,OK,28
1586,2025-04-12,OK,NOK,NOK,15
1587,2025-04-12,NOK,NOK,NOK,35
1588,2025-04-12,OK,OK,OK,33
1589,2025-04-12,NOK,NOK,NOK,39
1590,2025-04-12,NOK,NOK,OK,23
1591,2025-04-12,OK,NOK,OK,2
1592,2025-04-12,NOK,OK,NOK,45
1593,2025-04-12,NOK,NOK,NOK,18
1594,2025-04-12,OK,NOK,OK,45
1595,2025-04-12,NOK,NOK,NOK,20
1596,2025-04-12,OK,OK,OK,9
1597,2025-04-12,NOK,OK,NOK,48
1598,2025-04-12,NOK,OK,OK,18
1599,2025-04-12,NOK,OK,NOK,16
1600,2025-04-12,NOK,OK,NOK,48
1601,2025-04-12,OK,NOK,OK,37
1602,2025-04-12,NOK,NOK,NOK,4
1603,2025-04-12,OK,NOK,OK,29
1604,2025-04-12,OK,NOK,OK,4
1605,2025-04-12,NOK,OK,NOK,17
1606,2025-04-12,NOK,NOK,NOK,27
1607,2025-04-12,NOK,NOK,NOK,8
1608,2025-04-12,NOK,OK,NOK,14
1609,2025-04-12,OK,NOK,OK,11
1610,2025-04-12,OK,OK,NOK,14
1611,2025-04-12,NOK,OK,OK,22
1612,2025-04-12,OK,OK,OK,35
1613,2025-04-12,NOK,OK,OK,45
1614,2025-04-12,OK,NOK,NOK,48
1615,2025-04-12,OK,OK,OK,15
1616,2025-04-12,NOK,OK,OK,29
1617,2025-04-12,NOK,OK,OK,33
1618,2025-04-12,NOK,NOK,OK,27
1619,2025-04-12,NOK,OK,NOK,50
1620,2025-04-12,NOK,NOK,OK,8
1621,2025-04-12,NOK,NOK,NOK,12
1622,2025-04-12,OK,NOK,OK,43
1623,2025-04-12,NOK,OK,NOK,21
1624,2025-04-12,OK,NOK,OK,22
1625,2025-04-12,NOK,OK,NOK,18
1626,2025-04-12,OK,NOK,OK,31
1627,2025-04-12,NOK,NOK,NOK,11
1628,2025-04-12,OK,NOK,OK,34
1629,2025-04-12,NOK,NOK,NOK,35
1630,2025-04-12,OK,NOK,NOK,39
1631,2025-04-12,OK,NOK,OK,48
1632,2025-04-12,NOK,NOK,NOK,34
1633,2025-04-12,NOK,OK,NOK,7
1634,2025-04-12,NOK,NOK,NOK,14
1635,2025-04-12,OK,NOK,OK,12
1636,2025-04-12,OK,OK,NOK,7
1637,2025-04-12,NOK,NOK,NOK,32
1638,2025-04-12,OK,NOK,NOK,50
1639,2025-04-12,NOK,NOK,OK,35
1640,2025-04-12,NOK,OK,NOK,31
1641,2025-04-12,NOK,NOK,OK,15
1642,2025-04-12,OK,OK,OK,29
1643,2025-04-12,NOK,NOK,OK,34
1644,2025-04-12,NOK,OK,OK,38
1645,2025-04-12,OK,OK,NOK,37
1646,2025-04-12,OK,NOK,OK,12
1647,2025-04-12,OK,OK,OK,47
1648,2025-04-12,OK,NOK,NOK,42
1649,2025-04-12,OK,OK,NOK,41
1650,2025-04-12,OK,OK,OK,43
1651,2025-04-12,OK,OK,OK,39
1652,2025-04-12,NOK,NOK,NOK,25
1653,2025-04-12,OK,OK,NOK,33
1654,2025-04-12,NOK,NOK,NOK,16
1655,2025-04-12,OK,NOK,OK,45
1656,2025-04-12,NOK,NOK,OK,44
1657,2025-04-12,OK,NOK,NOK,6
1658,2025-04-12,NOK,NOK,OK,12
1659,2025-04-12,OK,NOK,NOK,13
1660,2025-04-12,NOK,OK,NOK,2
1661,2025-04-12,OK,OK,OK,25
1662,2025-04-12,NOK,NOK,OK,35
1663,2025-04-12,NOK,NOK,NOK,35
1664,2025-04-12,OK,OK,NOK,25
1665,2025-04-12,OK,OK,NOK,11
1666,2025-04-12,NOK,NOK,NOK,41
1667,2025-04-12,OK,NOK,OK,2
1668,2025-04-12,NOK,OK,NOK,1
1669,2025-04-12,OK,OK,NOK,50
1670,2025-04-12,NOK,NOK,OK,23
1671,2025-04-12,OK,NOK,NOK,4
1672,2025-04-12,NOK,OK,OK,13
1673,2025-04-12,OK,OK,NOK,23
1674,2025-04-12,OK,NOK,OK,37
1675,2025-04-12,OK,NOK,OK,1
1676,2025-04-12,OK,OK,OK,11
1677,2025-04-12,NOK,NOK,OK,43
1678,2025-04-12,NOK,OK,NOK,18
1679,2025-04-12,NOK,OK,OK,50
1680,2025-04-12,NOK,NOK,OK,22
1681,2025-04-12,OK,OK,NOK,19
1682,2025-04-12,NOK,OK,OK,43
1683,2025-04-12,NOK,OK,OK,1
1684,2025-04-12,OK,NOK,OK,40
1685,2025-04-12,NOK,NOK,OK,42
1686,2025-04-12,OK,OK,NOK,30
1687,2025-04-12,OK,OK,NOK,1
1688,2025-04-12,OK,OK,NOK,13
1689,2025-04-12,OK,NOK,OK,16
1690,2025-04-12,NOK,OK,OK,38
1691,2025-04-12,NOK,OK,OK,15
1692,2025-04-12,NOK,NOK,OK,50
1693,2025-04-12,NOK,OK,NOK,25
1694,2025-04-12,OK,NOK,NOK,19
1695,2025-04-12,OK,NOK,OK,8
1696,2025-04-12,OK,OK,NOK,18
1697,2025-04-12,NOK,OK,OK,17
1698,2025-04-12,NOK,NOK,NOK,1
1699,2025-04-12,OK,NOK,OK,47
1700,2025-04-12,OK,NOK,NOK,32
1701,2025-04-12,NOK,NOK,OK,5
1702,2025-04-12,NOK,OK,NOK,2
1703,2025-04-12,OK,NOK,OK,20
1704,2025-04-12,NOK,OK,OK,30
1705,2025-04-12,NOK,NOK,OK,38
1706,2025-04-12,OK,OK,OK,49
1707,2025-04-12,OK,OK,OK,20
1708,2025-04-12,NOK,NOK,OK,19
1709,2025-04-12,NOK,OK,NOK,21
1710,2025-04-12,OK,NOK,OK,20
1711,2025-04-12,OK,OK,NOK,35
1712,2025-04-12,NOK,OK,OK,12
1713,2025-04-12,NOK,NOK,NOK,22
1714,2025-04-12,NOK,OK,NOK,29
1715,2025-04-12,NOK,OK,NOK,44
1716,2025-04-12,OK,NOK,OK,28
1717,2025-04-12,NOK,NOK,NOK,35
1718,2025-04-12,NOK,OK,OK,23
1719,2025-04-12,NOK,OK,NOK,40
1720,2025-04-12,OK,OK,OK,50
1721,2025-04-12,NOK,OK,OK,7
1722,2025-04-12,OK,NOK,OK,25
1723,2025-04-12,NOK,NOK,OK,49
1724,2025-04-12,NOK,NOK,OK,17
1725,2025-04-12,OK,OK,NOK,3
1726,2025-04-12,OK,NOK,OK,18
1727,2025-04-12,OK,OK,OK,12
1728,2025-04-12,OK,NOK,NOK,1
1729,2025-04-12,NOK,NOK,OK,12
1730,2025-04-12,OK,NOK,OK,16
1731,2025-04-12,NOK,NOK,NOK,15
1732,2025-04-12,NOK,NOK,NOK,19
1733,2025-04-12,OK,NOK,OK,30
1734,2025-04-12,NOK,NOK,OK,46
1735,2025-04-12,OK,NOK,NOK,12
1736,2025-04-12,OK,NOK,NOK,2
1737,2025-04-12,OK,OK,OK,46
1738,2025-04-12,NOK,OK,NOK,38
1739,2025-04-12,OK,NOK,OK,22
1740,2025-04-12,OK,NOK,NOK,18
1741,2025-04-12,NOK,NOK,OK,17
1742,2025-04-12,NOK,NOK,OK,50
1743,2025-04-12,OK,OK,NOK,1
1744,2025-04-12,OK,NOK,OK,27
1745,2025-04-12,NOK,OK,NOK,46
1746,2025-04-12,OK,OK,OK,40
1747,2025-04-12,OK,OK,NOK,3
1748,2025-04-12,OK,OK,NOK,33
1749,2025-04-12,OK,NOK,OK,24
1750,2025-04-12,OK,OK,NOK,19
1751,2025-04-12,NOK,NOK,OK,3
1752,2025-04-12,OK,NOK,NOK,9
1753,2025-04-12,NOK,OK,OK,37
1754,2025-04-12,OK,OK,NOK,8
1755,2025-04-12,NOK,OK,OK,19
1756,2025-04-12,OK,OK,NOK,34
1757,2025-04-12,OK,OK,NOK,20
1758,2025-04-12,NOK,NOK,NOK,43
1759,2025-04-12,OK,NOK,OK,45
1760,2025-04-12,OK,OK,OK,50
1761,2025-04-12,OK,OK,OK,36
1762,2025-04-12,OK,NOK,OK,7
1763,2025-04-12,OK,NOK,OK,40
1764,2025-04-12,OK,OK,NOK,42
1765,2025-04-12,OK,OK,NOK,48
1766,2025-04-12,NOK,OK,NOK,9
1767,2025-04-12,NOK,OK,NOK,45
1768,2025-04-12,OK,OK,OK,26
1769,2025-04-12,NOK,NOK,NOK,37
1770,2025-04-12,NOK,OK,OK,26
1771,2025-04-12,OK,OK,NOK,13
1772,2025-04-12,NOK,NOK,OK,38
1773,2025-04-12,NOK,OK,OK,31
1774,2025-04-12,OK,OK,NOK,45
1775,2025-04-12,OK,OK,NOK,46
1776,2025-04-12,NOK,NOK,OK,40
1777,2025-04-12,OK,OK,OK,35
1778,2025-04-12,OK,OK,OK,10
1779,2025-04-12,NOK,NOK,NOK,22
1780,2025-04-12,OK,NOK,NOK,29
1781,2025-04-12,OK,OK,OK,27
1782,2025-04-12,OK,OK,OK,41
1783,2025-04-12,NOK,NOK,OK,29
1784,2025-04-12,NOK,OK,NOK,31
1785,2025-04-12,OK,NOK,OK,3
1786,2025-04-12,NOK,OK,NOK,26
1787,2025-04-12,NOK,NOK,NOK,35
1788,2025-04-12,NOK,NOK,OK,23
1789,2025-04-12,OK,NOK,OK,10
1790,2025-04-12,NOK,OK,NOK,30
1791,2025-04-12,NOK,OK,OK,30
1792,2025-04-12,NOK,NOK,NOK,45
1793,2025-04-12,NOK,NOK,NOK,34
1794,2025-04-12,OK,OK,NOK,45
1795,2025-04-12,OK,NOK,NOK,37
1796,2025-04-12,NOK,NOK,NOK,1
1797,2025-04-12,NOK,NOK,NOK,2
1798,2025-04-12,OK,NOK,OK,5
1799,2025-04-12,OK,OK,NOK,11
1800,2025-04-12,OK,OK,NOK,24
1801,2025-04-12,NOK,NOK,OK,45
1802,2025-04-12,NOK,NOK,OK,49
1803,2025-04-12,NOK,OK,NOK,26
1804,2025-04-12,OK,OK,OK,43
1805,2025-04-12,NOK,OK,OK,34
1806,2025-04-12,OK,NOK,NOK,35
1807,2025-04-12,OK,NOK,OK,9
1808,2025-04-12,NOK,NOK,NOK,12
1809,2025-04-12,NOK,NOK,NOK,44
1810,2025-04-12,NOK,OK,OK,48
1811,2025-04-12,OK,NOK,NOK,11
1812,2025-04-12,OK,NOK,NOK,6
1813,2025-04-12,OK,OK,OK,40
1814,2025-04-12,NOK,NOK,NOK,16
1815,2025-04-12,OK,OK,NOK,26
1816,2025-04-12,NOK,NOK,NOK,19
1817,2025-04-12,NOK,OK,NOK,7
1818,2025-04-12,NOK,OK,NOK,25
1819,2025-04-12,OK,NOK,OK,21
1820,2025-04-12,NOK,OK,NOK,24
1821,2025-04-12,OK,OK,NOK,12
1822,2025-04-12,NOK,OK,OK,21
1823,2025-04-12,OK,NOK,OK,27
1824,2025-04-12,NOK,NOK,NOK,24
1825,2025-04-12,OK,OK,NOK,18
1826,2025-04-12,OK,OK,NOK,42
1827,2025-04-12,NOK,NOK,NOK,36
1828,2025-04-12,NOK,NOK,NOK,25
1829,2025-04-12,OK,NOK,NOK,5
1830,2025-04-12,OK,NOK,OK,35
1831,2025-04-12,NOK,NOK,NOK,15
1832,2025-04-12,OK,NOK,NOK,12
1833,2025-04-12,OK,NOK,OK,3
1834,2025-04-12,NOK,NOK,OK,37
1835,2025-04-12,NOK,OK,NOK,49
1836,2025-04-12,OK,NOK,OK,34
1837,2025-04-12,OK,OK,NOK,18
1838,2025-04-12,NOK,OK,OK,11
1839,2025-04-12,NOK,NOK,OK,1
1840,2025-04-12,NOK,OK,NOK,43
1841,2025-04-12,OK,OK,OK,28
1842,2025-04-12,NOK,OK,NOK,16
1843,2025-04-12,OK,NOK,OK,23
1844,2025-04-12,OK,NOK,NOK,37
1845,2025-04-12,NOK,NOK,OK,50
1846,2025-04-12,NOK,OK,OK,8
1847,2025-04-12,OK,OK,OK,10
1848,2025-04-12,OK,NOK,OK,12
1849,2025-04-12,OK,NOK,NOK,49
1850,2025-04-12,NOK,NOK,OK,3
1851,2025-04-12,NOK,OK,NOK,11
1852,2025-04-12,NOK,NOK,NOK,3
1853,2025-04-12,NOK,OK,NOK,42
1854,2025-04-12,NOK,NOK,OK,25
1855,2025-04-12,NOK,OK,NOK,9
1856,2025-04-12,OK,NOK,OK,23
1857,2025-04-12,OK,OK,NOK,13
1858,2025-04-12,OK,OK,OK,13
1859,2025-04-12,NOK,NOK,OK,24
1860,2025-04-12,NOK,OK,NOK,17
1861,2025-04-12,OK,OK,NOK,11
1862,2025-04-12,NOK,OK,NOK,7
1863,2025-04-12,OK,NOK,OK,45
1864,2025-04-12,NOK,NOK,NOK,6
1865,2025-04-12,OK,OK,NOK,41
1866,2025-04-12,OK,OK,OK,19
1867,2025-04-12,NOK,OK,NOK,8
1868,2025-04-12,OK,OK,OK,30
1869,2025-04-12,NOK,OK,NOK,32
1870,2025-04-12,NOK,NOK,OK,37
1871,2025-04-12,OK,OK,OK,31
1872,2025-04-12,OK,OK,NOK,41
1873,2025-04-12,NOK,OK,OK,2
1874,2025-04-12,NOK,NOK,OK,36
1875,2025-04-12,NOK,NOK,OK,20
1876,2025-04-12,NOK,OK,OK,35
1877,2025-04-12,NOK,OK,NOK,6
1878,2025-04-12,NOK,NOK,OK,41
1879,2025-04-12,NOK,NOK,NOK,47
1880,2025-04-12,NOK,OK,OK,9
1881,2025-04-12,OK,NOK,NOK,43
1882,2025-04-12,NOK,OK,NOK,43
1883,2025-04-12,OK,NOK,NOK,38
1884,2025-04-12,OK,NOK,NOK,21
1885,2025-04-12,NOK,OK,OK,20
1886,2025-04-12,OK,NOK,OK,11
1887,2025-04-12,OK,OK,OK,13
1888,2025-04-12,OK,NOK,NOK,13
1889,2025-04-12,OK,OK,NOK,43
1890,2025-04-12,OK,NOK,NOK,17
1891,2025-04-12,OK,OK,NOK,20
1892,2025-04-12,OK,OK,NOK,42
1893,2025-04-12,NOK,NOK,NOK,50
1894,2025-04-12,NOK,OK,OK,21
1895,2025-04-12,OK,NOK,NOK,25
1896,2025-04-12,OK,NOK,NOK,40
1897,2025-04-12,NOK,NOK,OK,39
1898,2025-04-12,OK,OK,NOK,28
1899,2025-04-12,NOK,NOK,OK,15
1900,2025-04-12,NOK,OK,NOK,13
1901,2025-04-12,OK,NOK,OK,23
