BatchID,ProductID,BatchCode,ProductieDatum,Vervaldatum
2379,1044,BCH202504122379,2025-04-11,2025-04-12
2380,1558,BCH202504122380,2025-04-11,2025-04-12
2381,3049,BCH202504122381,2025-04-11,2025-04-12
2382,1877,BCH202504122382,2025-04-11,2025-04-12
2383,537,BCH202504122383,2025-04-11,2025-04-12
2384,4465,BCH202504122384,2025-04-11,2025-04-12
2385,1968,BCH202504122385,2025-04-11,2025-04-12
2386,3949,BCH202504122386,2025-04-11,2025-04-12
2387,498,BCH202504122387,2025-04-11,2025-04-12
2388,2987,BCH202504122388,2025-04-11,2025-04-12
2389,4463,BCH202504122389,2025-04-11,2025-04-12
2390,3514,BCH202504122390,2025-04-11,2025-04-12
2391,3866,BCH202504122391,2025-04-11,2025-04-12
2392,4794,BCH202504122392,2025-04-11,2025-04-12
2393,4357,BCH202504122393,2025-04-11,2025-04-12
2394,2923,BCH202504122394,2025-04-11,2025-04-12
2395,1967,BCH202504122395,2025-04-11,2025-04-12
2396,4841,BCH202504122396,2025-04-11,2025-04-12
2397,3819,BCH202504122397,2025-04-11,2025-04-12
2398,4186,BCH202504122398,2025-04-11,2025-04-12
2399,4794,BCH202504122399,2025-04-11,2025-04-12
2400,4012,BCH202504122400,2025-04-11,2025-04-12
2401,3275,BCH202504122401,2025-04-11,2025-04-12
2402,1516,BCH202504122402,2025-04-11,2025-04-12
2403,3267,BCH202504122403,2025-04-11,2025-04-12
2404,4750,BCH202504122404,2025-04-11,2025-04-12
2405,2401,BCH202504122405,2025-04-11,2025-04-12
2406,1300,BCH202504122406,2025-04-11,2025-04-12
2407,735,BCH202504122407,2025-04-11,2025-04-12
2408,4729,BCH202504122408,2025-04-11,2025-04-12
2409,890,BCH202504122409,2025-04-11,2025-04-12
2410,2167,BCH202504122410,2025-04-11,2025-04-12
2411,2144,BCH202504122411,2025-04-11,2025-04-12
2412,76,BCH202504122412,2025-04-11,2025-04-12
2413,4410,BCH202504122413,2025-04-11,2025-04-12
2414,229,BCH202504122414,2025-04-11,2025-04-12
2415,3350,BCH202504122415,2025-04-11,2025-04-12
2416,3832,BCH202504122416,2025-04-11,2025-04-12
2417,3151,BCH202504122417,2025-04-11,2025-04-12
2418,4950,BCH202504122418,2025-04-11,2025-04-12
2419,3454,BCH202504122419,2025-04-11,2025-04-12
2420,1364,BCH202504122420,2025-04-11,2025-04-12
2421,3245,BCH202504122421,2025-04-11,2025-04-12
2422,3218,BCH202504122422,2025-04-11,2025-04-12
2423,4825,BCH202504122423,2025-04-11,2025-04-12
2424,1734,BCH202504122424,2025-04-11,2025-04-12
2425,1919,BCH202504122425,2025-04-11,2025-04-12
2426,600,BCH202504122426,2025-04-11,2025-04-12
2427,839,BCH202504122427,2025-04-11,2025-04-12
2428,1747,BCH202504122428,2025-04-11,2025-04-12
2429,3227,BCH202504122429,2025-04-11,2025-04-12
2430,307,BCH202504122430,2025-04-11,2025-04-12
2431,4423,BCH202504122431,2025-04-11,2025-04-12
2432,320,BCH202504122432,2025-04-11,2025-04-12
2433,1748,BCH202504122433,2025-04-11,2025-04-12
2434,3385,BCH202504122434,2025-04-11,2025-04-12
2435,3508,BCH202504122435,2025-04-11,2025-04-12
2436,3818,BCH202504122436,2025-04-11,2025-04-12
2437,3832,BCH202504122437,2025-04-11,2025-04-12
2438,370,BCH202504122438,2025-04-11,2025-04-12
2439,4745,BCH202504122439,2025-04-11,2025-04-12
2440,3905,BCH202504122440,2025-04-11,2025-04-12
2441,4009,BCH202504122441,2025-04-11,2025-04-12
2442,277,BCH202504122442,2025-04-11,2025-04-12
2443,4067,BCH202504122443,2025-04-11,2025-04-12
2444,4465,BCH202504122444,2025-04-11,2025-04-12
2445,173,BCH202504122445,2025-04-11,2025-04-12
2446,1172,BCH202504122446,2025-04-11,2025-04-12
2447,4900,BCH202504122447,2025-04-11,2025-04-12
2448,197,BCH202504122448,2025-04-11,2025-04-12
2449,1573,BCH202504122449,2025-04-11,2025-04-12
2450,168,BCH202504122450,2025-04-11,2025-04-12
2451,4300,BCH202504122451,2025-04-11,2025-04-12
2452,156,BCH202504122452,2025-04-11,2025-04-12
2453,4531,BCH202504122453,2025-04-11,2025-04-12
2454,3085,BCH202504122454,2025-04-11,2025-04-12
2455,1793,BCH202504122455,2025-04-11,2025-04-12
2456,1709,BCH202504122456,2025-04-11,2025-04-12
2457,2502,BCH202504122457,2025-04-11,2025-04-12
2458,3160,BCH202504122458,2025-04-11,2025-04-12
2459,1709,BCH202504122459,2025-04-11,2025-04-12
2460,25,BCH202504122460,2025-04-11,2025-04-12
2461,3658,BCH202504122461,2025-04-11,2025-04-12
2462,2910,BCH202504122462,2025-04-11,2025-04-12
2463,2691,BCH202504122463,2025-04-11,2025-04-12
2464,1597,BCH202504122464,2025-04-11,2025-04-12
2465,1774,BCH202504122465,2025-04-11,2025-04-12
2466,238,BCH202504122466,2025-04-11,2025-04-12
2467,2455,BCH202504122467,2025-04-11,2025-04-12
2468,833,BCH202504122468,2025-04-11,2025-04-12
2469,1986,BCH202504122469,2025-04-11,2025-04-12
2470,3780,BCH202504122470,2025-04-11,2025-04-12
2471,4777,BCH202504122471,2025-04-11,2025-04-12
2472,3636,BCH202504122472,2025-04-11,2025-04-12
2473,1100,BCH202504122473,2025-04-11,2025-04-12
2474,3433,BCH202504122474,2025-04-11,2025-04-12
2475,1864,BCH202504122475,2025-04-11,2025-04-12
2476,3676,BCH202504122476,2025-04-11,2025-04-12
2477,29,BCH202504122477,2025-04-11,2025-04-12
2478,3735,BCH202504122478,2025-04-11,2025-04-12
2479,847,BCH202504122479,2025-04-11,2025-04-12
2480,4183,BCH202504122480,2025-04-11,2025-04-12
2481,726,BCH202504122481,2025-04-11,2025-04-12
2482,1811,BCH202504122482,2025-04-11,2025-04-12
2483,593,BCH202504122483,2025-04-11,2025-04-12
2484,2044,BCH202504122484,2025-04-11,2025-04-12
2485,4405,BCH202504122485,2025-04-11,2025-04-12
2486,2039,BCH202504122486,2025-04-11,2025-04-12
2487,4091,BCH202504122487,2025-04-11,2025-04-12
2488,4817,BCH202504122488,2025-04-11,2025-04-12
2489,1768,BCH202504122489,2025-04-11,2025-04-12
2490,4761,BCH202504122490,2025-04-11,2025-04-12
2491,4776,BCH202504122491,2025-04-11,2025-04-12
2492,3921,BCH202504122492,2025-04-11,2025-04-12
2493,2116,BCH202504122493,2025-04-11,2025-04-12
2494,2130,BCH202504122494,2025-04-11,2025-04-12
2495,58,BCH202504122495,2025-04-11,2025-04-12
2496,3468,BCH202504122496,2025-04-11,2025-04-12
2497,2211,BCH202504122497,2025-04-11,2025-04-12
2498,169,BCH202504122498,2025-04-11,2025-04-12
2499,615,BCH202504122499,2025-04-11,2025-04-12
2500,4801,BCH202504122500,2025-04-11,2025-04-12
2501,4428,BCH202504122501,2025-04-11,2025-04-12
2502,2748,BCH202504122502,2025-04-11,2025-04-12
2503,1905,BCH202504122503,2025-04-11,2025-04-12
2504,23,BCH202504122504,2025-04-11,2025-04-12
2505,3768,BCH202504122505,2025-04-11,2025-04-12
2506,1710,BCH202504122506,2025-04-11,2025-04-12
2507,557,BCH202504122507,2025-04-11,2025-04-12
2508,3705,BCH202504122508,2025-04-11,2025-04-12
2509,2940,BCH202504122509,2025-04-11,2025-04-12
2510,4818,BCH202504122510,2025-04-11,2025-04-12
2511,4606,BCH202504122511,2025-04-11,2025-04-12
2512,4835,BCH202504122512,2025-04-11,2025-04-12
2513,2391,BCH202504122513,2025-04-11,2025-04-12
2514,3073,BCH202504122514,2025-04-11,2025-04-12
2515,1877,BCH202504122515,2025-04-11,2025-04-12
2516,3362,BCH202504122516,2025-04-11,2025-04-12
2517,2831,BCH202504122517,2025-04-11,2025-04-12
2518,3001,BCH202504122518,2025-04-11,2025-04-12
2519,3216,BCH202504122519,2025-04-11,2025-04-12
2520,2152,BCH202504122520,2025-04-11,2025-04-12
2521,4495,BCH202504122521,2025-04-11,2025-04-12
2522,1949,BCH202504122522,2025-04-11,2025-04-12
2523,1319,BCH202504122523,2025-04-11,2025-04-12
2524,2028,BCH202504122524,2025-04-11,2025-04-12
2525,3497,BCH202504122525,2025-04-11,2025-04-12
2526,3379,BCH202504122526,2025-04-11,2025-04-12
2527,1658,BCH202504122527,2025-04-11,2025-04-12
2528,1125,BCH202504122528,2025-04-11,2025-04-12
2529,983,BCH202504122529,2025-04-11,2025-04-12
2530,4242,BCH202504122530,2025-04-11,2025-04-12
2531,2080,BCH202504122531,2025-04-11,2025-04-12
2532,2186,BCH202504122532,2025-04-11,2025-04-12
2533,4183,BCH202504122533,2025-04-11,2025-04-12
2534,2544,BCH202504122534,2025-04-11,2025-04-12
2535,4630,BCH202504122535,2025-04-11,2025-04-12
2536,1045,BCH202504122536,2025-04-11,2025-04-12
2537,2244,BCH202504122537,2025-04-11,2025-04-12
2538,1873,BCH202504122538,2025-04-11,2025-04-12
2539,3494,BCH202504122539,2025-04-11,2025-04-12
2540,3095,BCH202504122540,2025-04-11,2025-04-12
2541,3175,BCH202504122541,2025-04-11,2025-04-12
2542,1529,BCH202504122542,2025-04-11,2025-04-12
2543,3476,BCH202504122543,2025-04-11,2025-04-12
2544,3868,BCH202504122544,2025-04-11,2025-04-12
2545,361,BCH202504122545,2025-04-11,2025-04-12
2546,2044,BCH202504122546,2025-04-11,2025-04-12
2547,3617,BCH202504122547,2025-04-11,2025-04-12
2548,3325,BCH202504122548,2025-04-11,2025-04-12
2549,2549,BCH202504122549,2025-04-11,2025-04-12
2550,2175,BCH202504122550,2025-04-11,2025-04-12
2551,1706,BCH202504122551,2025-04-11,2025-04-12
2552,1821,BCH202504122552,2025-04-11,2025-04-12
2553,698,BCH202504122553,2025-04-11,2025-04-12
2554,607,BCH202504122554,2025-04-11,2025-04-12
2555,2507,BCH202504122555,2025-04-11,2025-04-12
2556,4578,BCH202504122556,2025-04-11,2025-04-12
2557,3256,BCH202504122557,2025-04-11,2025-04-12
2558,936,BCH202504122558,2025-04-11,2025-04-12
2559,822,BCH202504122559,2025-04-11,2025-04-12
2560,1507,BCH202504122560,2025-04-11,2025-04-12
2561,3340,BCH202504122561,2025-04-11,2025-04-12
2562,1378,BCH202504122562,2025-04-11,2025-04-12
2563,2559,BCH202504122563,2025-04-11,2025-04-12
2564,477,BCH202504122564,2025-04-11,2025-04-12
2565,3905,BCH202504122565,2025-04-11,2025-04-12
2566,2722,BCH202504122566,2025-04-11,2025-04-12
2567,414,BCH202504122567,2025-04-11,2025-04-12
2568,3602,BCH202504122568,2025-04-11,2025-04-12
2569,2165,BCH202504122569,2025-04-11,2025-04-12
2570,3164,BCH202504122570,2025-04-11,2025-04-12
2571,3708,BCH202504122571,2025-04-11,2025-04-12
2572,707,BCH202504122572,2025-04-11,2025-04-12
2573,1326,BCH202504122573,2025-04-11,2025-04-12
2574,4400,BCH202504122574,2025-04-11,2025-04-12
2575,2459,BCH202504122575,2025-04-11,2025-04-12
2576,2665,BCH202504122576,2025-04-11,2025-04-12
2577,340,BCH202504122577,2025-04-11,2025-04-12
2578,1390,BCH202504122578,2025-04-11,2025-04-12
2579,2574,BCH202504122579,2025-04-11,2025-04-12
2580,4610,BCH202504122580,2025-04-11,2025-04-12
2581,4627,BCH202504122581,2025-04-11,2025-04-12
2582,1294,BCH202504122582,2025-04-11,2025-04-12
2583,1644,BCH202504122583,2025-04-11,2025-04-12
2584,2589,BCH202504122584,2025-04-11,2025-04-12
2585,916,BCH202504122585,2025-04-11,2025-04-12
2586,4514,BCH202504122586,2025-04-11,2025-04-12
2587,1174,BCH202504122587,2025-04-11,2025-04-12
2588,4115,BCH202504122588,2025-04-11,2025-04-12
2589,2765,BCH202504122589,2025-04-11,2025-04-12
2590,576,BCH202504122590,2025-04-11,2025-04-12
2591,4628,BCH202504122591,2025-04-11,2025-04-12
2592,4960,BCH202504122592,2025-04-11,2025-04-12
2593,372,BCH202504122593,2025-04-11,2025-04-12
2594,1820,BCH202504122594,2025-04-11,2025-04-12
2595,4477,BCH202504122595,2025-04-11,2025-04-12
2596,4496,BCH202504122596,2025-04-11,2025-04-12
2597,591,BCH202504122597,2025-04-11,2025-04-12
2598,3086,BCH202504122598,2025-04-11,2025-04-12
2599,184,BCH202504122599,2025-04-11,2025-04-12
2600,2135,BCH202504122600,2025-04-11,2025-04-12
2601,4554,BCH202504122601,2025-04-11,2025-04-12
2602,950,BCH202504122602,2025-04-11,2025-04-12
2603,4327,BCH202504122603,2025-04-11,2025-04-12
2604,2240,BCH202504122604,2025-04-11,2025-04-12
2605,2148,BCH202504122605,2025-04-11,2025-04-12
2606,822,BCH202504122606,2025-04-11,2025-04-12
2607,3107,BCH202504122607,2025-04-11,2025-04-12
2608,205,BCH202504122608,2025-04-11,2025-04-12
2609,2783,BCH202504122609,2025-04-11,2025-04-12
2610,3124,BCH202504122610,2025-04-11,2025-04-12
2611,474,BCH202504122611,2025-04-11,2025-04-12
2612,3431,BCH202504122612,2025-04-11,2025-04-12
2613,680,BCH202504122613,2025-04-11,2025-04-12
2614,2962,BCH202504122614,2025-04-11,2025-04-12
2615,189,BCH202504122615,2025-04-11,2025-04-12
2616,606,BCH202504122616,2025-04-11,2025-04-12
2617,1006,BCH202504122617,2025-04-11,2025-04-12
2618,4579,BCH202504122618,2025-04-11,2025-04-12
2619,2958,BCH202504122619,2025-04-11,2025-04-12
2620,3855,BCH202504122620,2025-04-11,2025-04-12
2621,3270,BCH202504122621,2025-04-11,2025-04-12
2622,2100,BCH202504122622,2025-04-11,2025-04-12
2623,176,BCH202504122623,2025-04-11,2025-04-12
2624,2613,BCH202504122624,2025-04-11,2025-04-12
2625,2162,BCH202504122625,2025-04-11,2025-04-12
2626,3195,BCH202504122626,2025-04-11,2025-04-12
2627,3331,BCH202504122627,2025-04-11,2025-04-12
2628,2910,BCH202504122628,2025-04-11,2025-04-12
2629,3579,BCH202504122629,2025-04-11,2025-04-12
2630,3752,BCH202504122630,2025-04-11,2025-04-12
2631,3817,BCH202504122631,2025-04-11,2025-04-12
2632,3102,BCH202504122632,2025-04-11,2025-04-12
2633,3968,BCH202504122633,2025-04-11,2025-04-12
2634,3259,BCH202504122634,2025-04-11,2025-04-12
2635,1879,BCH202504122635,2025-04-11,2025-04-12
2636,4969,BCH202504122636,2025-04-11,2025-04-12
2637,4909,BCH202504122637,2025-04-11,2025-04-12
2638,102,BCH202504122638,2025-04-11,2025-04-12
2639,4904,BCH202504122639,2025-04-11,2025-04-12
2640,3132,BCH202504122640,2025-04-11,2025-04-12
2641,776,BCH202504122641,2025-04-11,2025-04-12
2642,4284,BCH202504122642,2025-04-11,2025-04-12
2643,322,BCH202504122643,2025-04-11,2025-04-12
2644,363,BCH202504122644,2025-04-11,2025-04-12
2645,1594,BCH202504122645,2025-04-11,2025-04-12
2646,1952,BCH202504122646,2025-04-11,2025-04-12
2647,310,BCH202504122647,2025-04-11,2025-04-12
2648,4358,BCH202504122648,2025-04-11,2025-04-12
2649,1690,BCH202504122649,2025-04-11,2025-04-12
2650,1149,BCH202504122650,2025-04-11,2025-04-12
2651,3999,BCH202504122651,2025-04-11,2025-04-12
2652,2450,BCH202504122652,2025-04-11,2025-04-12
2653,875,BCH202504122653,2025-04-11,2025-04-12
2654,2522,BCH202504122654,2025-04-11,2025-04-12
2655,1586,BCH202504122655,2025-04-11,2025-04-12
2656,1982,BCH202504122656,2025-04-11,2025-04-12
2657,1299,BCH202504122657,2025-04-11,2025-04-12
2658,2339,BCH202504122658,2025-04-11,2025-04-12
2659,4270,BCH202504122659,2025-04-11,2025-04-12
2660,3364,BCH202504122660,2025-04-11,2025-04-12
2661,3407,BCH202504122661,2025-04-11,2025-04-12
2662,3991,BCH202504122662,2025-04-11,2025-04-12
2663,267,BCH202504122663,2025-04-11,2025-04-12
2664,505,BCH202504122664,2025-04-11,2025-04-12
2665,2184,BCH202504122665,2025-04-11,2025-04-12
2666,1292,BCH202504122666,2025-04-11,2025-04-12
2667,9,BCH202504122667,2025-04-11,2025-04-12
2668,533,BCH202504122668,2025-04-11,2025-04-12
2669,4597,BCH202504122669,2025-04-11,2025-04-12
2670,1239,BCH202504122670,2025-04-11,2025-04-12
2671,3255,BCH202504122671,2025-04-11,2025-04-12
2672,3542,BCH202504122672,2025-04-11,2025-04-12
2673,4569,BCH202504122673,2025-04-11,2025-04-12
2674,2123,BCH202504122674,2025-04-11,2025-04-12
2675,2576,BCH202504122675,2025-04-11,2025-04-12
2676,3059,BCH202504122676,2025-04-11,2025-04-12
2677,3336,BCH202504122677,2025-04-11,2025-04-12
2678,1164,BCH202504122678,2025-04-11,2025-04-12
2679,4633,BCH202504122679,2025-04-11,2025-04-12
2680,2719,BCH202504122680,2025-04-11,2025-04-12
2681,768,BCH202504122681,2025-04-11,2025-04-12
2682,87,BCH202504122682,2025-04-11,2025-04-12
2683,3257,BCH202504122683,2025-04-11,2025-04-12
2684,4525,BCH202504122684,2025-04-11,2025-04-12
2685,1809,BCH202504122685,2025-04-11,2025-04-12
2686,3834,BCH202504122686,2025-04-11,2025-04-12
2687,1885,BCH202504122687,2025-04-11,2025-04-12
2688,2512,BCH202504122688,2025-04-11,2025-04-12
2689,1681,BCH202504122689,2025-04-11,2025-04-12
2690,1423,BCH202504122690,2025-04-11,2025-04-12
2691,4830,BCH202504122691,2025-04-11,2025-04-12
2692,3350,BCH202504122692,2025-04-11,2025-04-12
2693,3491,BCH202504122693,2025-04-11,2025-04-12
2694,4253,BCH202504122694,2025-04-11,2025-04-12
2695,2299,BCH202504122695,2025-04-11,2025-04-12
2696,1731,BCH202504122696,2025-04-11,2025-04-12
2697,2051,BCH202504122697,2025-04-11,2025-04-12
2698,3263,BCH202504122698,2025-04-11,2025-04-12
2699,48,BCH202504122699,2025-04-11,2025-04-12
2700,2697,BCH202504122700,2025-04-11,2025-04-12
2701,1740,BCH202504122701,2025-04-11,2025-04-12
2702,652,BCH202504122702,2025-04-11,2025-04-12
2703,4019,BCH202504122703,2025-04-11,2025-04-12
2704,389,BCH202504122704,2025-04-11,2025-04-12
2705,4121,BCH202504122705,2025-04-11,2025-04-12
2706,570,BCH202504122706,2025-04-11,2025-04-12
2707,2887,BCH202504122707,2025-04-11,2025-04-12
2708,2360,BCH202504122708,2025-04-11,2025-04-12
2709,1634,BCH202504122709,2025-04-11,2025-04-12
2710,3347,BCH202504122710,2025-04-11,2025-04-12
2711,3373,BCH202504122711,2025-04-11,2025-04-12
2712,2106,BCH202504122712,2025-04-11,2025-04-12
2713,4966,BCH202504122713,2025-04-11,2025-04-12
2714,3774,BCH202504122714,2025-04-11,2025-04-12
2715,1714,BCH202504122715,2025-04-11,2025-04-12
2716,4969,BCH202504122716,2025-04-11,2025-04-12
2717,3282,BCH202504122717,2025-04-11,2025-04-12
2718,2493,BCH202504122718,2025-04-11,2025-04-12
2719,3496,BCH202504122719,2025-04-11,2025-04-12
2720,2455,BCH202504122720,2025-04-11,2025-04-12
2721,453,BCH202504122721,2025-04-11,2025-04-12
2722,831,BCH202504122722,2025-04-11,2025-04-12
2723,4221,BCH202504122723,2025-04-11,2025-04-12
2724,3148,BCH202504122724,2025-04-11,2025-04-12
2725,3987,BCH202504122725,2025-04-11,2025-04-12
2726,3456,BCH202504122726,2025-04-11,2025-04-12
2727,857,BCH202504122727,2025-04-11,2025-04-12
2728,4652,BCH202504122728,2025-04-11,2025-04-12
2729,4538,BCH202504122729,2025-04-11,2025-04-12
2730,488,BCH202504122730,2025-04-11,2025-04-12
2731,3000,BCH202504122731,2025-04-11,2025-04-12
2732,3329,BCH202504122732,2025-04-11,2025-04-12
2733,4259,BCH202504122733,2025-04-11,2025-04-12
2734,3866,BCH202504122734,2025-04-11,2025-04-12
2735,1982,BCH202504122735,2025-04-11,2025-04-12
2736,1989,BCH202504122736,2025-04-11,2025-04-12
2737,69,BCH202504122737,2025-04-11,2025-04-12
2738,499,BCH202504122738,2025-04-11,2025-04-12
2739,3356,BCH202504122739,2025-04-11,2025-04-12
2740,2824,BCH202504122740,2025-04-11,2025-04-12
2741,3698,BCH202504122741,2025-04-11,2025-04-12
2742,1651,BCH202504122742,2025-04-11,2025-04-12
2743,1914,BCH202504122743,2025-04-11,2025-04-12
2744,1121,BCH202504122744,2025-04-11,2025-04-12
2745,2433,BCH202504122745,2025-04-11,2025-04-12
2746,1312,BCH202504122746,2025-04-11,2025-04-12
2747,986,BCH202504122747,2025-04-11,2025-04-12
2748,3187,BCH202504122748,2025-04-11,2025-04-12
2749,4586,BCH202504122749,2025-04-11,2025-04-12
2750,2047,BCH202504122750,2025-04-11,2025-04-12
2751,3893,BCH202504122751,2025-04-11,2025-04-12
2752,2324,BCH202504122752,2025-04-11,2025-04-12
2753,4136,BCH202504122753,2025-04-11,2025-04-12
2754,3593,BCH202504122754,2025-04-11,2025-04-12
2755,4397,BCH202504122755,2025-04-11,2025-04-12
2756,2487,BCH202504122756,2025-04-11,2025-04-12
2757,2781,BCH202504122757,2025-04-11,2025-04-12
2758,2692,BCH202504122758,2025-04-11,2025-04-12
2759,4462,BCH202504122759,2025-04-11,2025-04-12
2760,917,BCH202504122760,2025-04-11,2025-04-12
2761,2220,BCH202504122761,2025-04-11,2025-04-12
2762,1355,BCH202504122762,2025-04-11,2025-04-12
2763,2815,BCH202504122763,2025-04-11,2025-04-12
2764,3874,BCH202504122764,2025-04-11,2025-04-12
2765,554,BCH202504122765,2025-04-11,2025-04-12
2766,2638,BCH202504122766,2025-04-11,2025-04-12
2767,1973,BCH202504122767,2025-04-11,2025-04-12
2768,2726,BCH202504122768,2025-04-11,2025-04-12
2769,930,BCH202504122769,2025-04-11,2025-04-12
2770,4845,BCH202504122770,2025-04-11,2025-04-12
2771,4849,BCH202504122771,2025-04-11,2025-04-12
2772,3873,BCH202504122772,2025-04-11,2025-04-12
2773,3935,BCH202504122773,2025-04-11,2025-04-12
2774,4024,BCH202504122774,2025-04-11,2025-04-12
2775,2829,BCH202504122775,2025-04-11,2025-04-12
2776,3493,BCH202504122776,2025-04-11,2025-04-12
2777,2043,BCH202504122777,2025-04-11,2025-04-12
2778,4826,BCH202504122778,2025-04-11,2025-04-12
2779,4225,BCH202504122779,2025-04-11,2025-04-12
2780,3093,BCH202504122780,2025-04-11,2025-04-12
2781,1014,BCH202504122781,2025-04-11,2025-04-12
2782,3452,BCH202504122782,2025-04-11,2025-04-12
2783,2074,BCH202504122783,2025-04-11,2025-04-12
2784,698,BCH202504122784,2025-04-11,2025-04-12
2785,4536,BCH202504122785,2025-04-11,2025-04-12
2786,4767,BCH202504122786,2025-04-11,2025-04-12
2787,42,BCH202504122787,2025-04-11,2025-04-12
2788,2005,BCH202504122788,2025-04-11,2025-04-12
2789,4994,BCH202504122789,2025-04-11,2025-04-12
2790,4732,BCH202504122790,2025-04-11,2025-04-12
2791,258,BCH202504122791,2025-04-11,2025-04-12
2792,2414,BCH202504122792,2025-04-11,2025-04-12
2793,4385,BCH202504122793,2025-04-11,2025-04-12
2794,360,BCH202504122794,2025-04-11,2025-04-12
2795,4827,BCH202504122795,2025-04-11,2025-04-12
2796,4439,BCH202504122796,2025-04-11,2025-04-12
2797,2481,BCH202504122797,2025-04-11,2025-04-12
2798,3932,BCH202504122798,2025-04-11,2025-04-12
2799,645,BCH202504122799,2025-04-11,2025-04-12
2800,1821,BCH202504122800,2025-04-11,2025-04-12
2801,365,BCH202504122801,2025-04-11,2025-04-12
2802,2331,BCH202504122802,2025-04-11,2025-04-12
2803,3982,BCH202504122803,2025-04-11,2025-04-12
2804,1531,BCH202504122804,2025-04-11,2025-04-12
2805,1419,BCH202504122805,2025-04-11,2025-04-12
2806,926,BCH202504122806,2025-04-11,2025-04-12
2807,3390,BCH202504122807,2025-04-11,2025-04-12
2808,590,BCH202504122808,2025-04-11,2025-04-12
2809,1648,BCH202504122809,2025-04-11,2025-04-12
2810,3908,BCH202504122810,2025-04-11,2025-04-12
2811,990,BCH202504122811,2025-04-11,2025-04-12
2812,2415,BCH202504122812,2025-04-11,2025-04-12
2813,1529,BCH202504122813,2025-04-11,2025-04-12
2814,4483,BCH202504122814,2025-04-11,2025-04-12
2815,1487,BCH202504122815,2025-04-11,2025-04-12
2816,1069,BCH202504122816,2025-04-11,2025-04-12
2817,4362,BCH202504122817,2025-04-11,2025-04-12
2818,3845,BCH202504122818,2025-04-11,2025-04-12
2819,553,BCH202504122819,2025-04-11,2025-04-12
2820,685,BCH202504122820,2025-04-11,2025-04-12
2821,4547,BCH202504122821,2025-04-11,2025-04-12
2822,4423,BCH202504122822,2025-04-11,2025-04-12
2823,2550,BCH202504122823,2025-04-11,2025-04-12
2824,2472,BCH202504122824,2025-04-11,2025-04-12
2825,4034,BCH202504122825,2025-04-11,2025-04-12
2826,2105,BCH202504122826,2025-04-11,2025-04-12
2827,524,BCH202504122827,2025-04-11,2025-04-12
2828,2191,BCH202504122828,2025-04-11,2025-04-12
2829,1754,BCH202504122829,2025-04-11,2025-04-12
2830,332,BCH202504122830,2025-04-11,2025-04-12
2831,715,BCH202504122831,2025-04-11,2025-04-12
2832,4504,BCH202504122832,2025-04-11,2025-04-12
2833,1462,BCH202504122833,2025-04-11,2025-04-12
2834,3588,BCH202504122834,2025-04-11,2025-04-12
2835,4113,BCH202504122835,2025-04-11,2025-04-12
2836,3959,BCH202504122836,2025-04-11,2025-04-12
2837,4753,BCH202504122837,2025-04-11,2025-04-12
2838,3264,BCH202504122838,2025-04-11,2025-04-12
2839,3106,BCH202504122839,2025-04-11,2025-04-12
2840,408,BCH202504122840,2025-04-11,2025-04-12
2841,469,BCH202504122841,2025-04-11,2025-04-12
2842,3181,BCH202504122842,2025-04-11,2025-04-12
2843,4958,BCH202504122843,2025-04-11,2025-04-12
2844,3389,BCH202504122844,2025-04-11,2025-04-12
2845,3471,BCH202504122845,2025-04-11,2025-04-12
2846,1675,BCH202504122846,2025-04-11,2025-04-12
2847,4520,BCH202504122847,2025-04-11,2025-04-12
2848,3733,BCH202504122848,2025-04-11,2025-04-12
2849,3471,BCH202504122849,2025-04-11,2025-04-12
2850,2007,BCH202504122850,2025-04-11,2025-04-12
2851,2637,BCH202504122851,2025-04-11,2025-04-12
2852,3409,BCH202504122852,2025-04-11,2025-04-12
2853,2693,BCH202504122853,2025-04-11,2025-04-12
2854,3847,BCH202504122854,2025-04-11,2025-04-12
2855,1671,BCH202504122855,2025-04-11,2025-04-12
2856,2364,BCH202504122856,2025-04-11,2025-04-12
2857,2680,BCH202504122857,2025-04-11,2025-04-12
2858,1838,BCH202504122858,2025-04-11,2025-04-12
2859,2895,BCH202504122859,2025-04-11,2025-04-12
2860,1387,BCH202504122860,2025-04-11,2025-04-12
2861,2032,BCH202504122861,2025-04-11,2025-04-12
2862,3317,BCH202504122862,2025-04-11,2025-04-12
2863,4970,BCH202504122863,2025-04-11,2025-04-12
2864,159,BCH202504122864,2025-04-11,2025-04-12
2865,386,BCH202504122865,2025-04-11,2025-04-12
2866,1024,BCH202504122866,2025-04-11,2025-04-12
2867,2960,BCH202504122867,2025-04-11,2025-04-12
2868,2062,BCH202504122868,2025-04-11,2025-04-12
2869,1253,BCH202504122869,2025-04-11,2025-04-12
2870,2905,BCH202504122870,2025-04-11,2025-04-12
2871,4949,BCH202504122871,2025-04-11,2025-04-12
2872,4592,BCH202504122872,2025-04-11,2025-04-12
2873,3216,BCH202504122873,2025-04-11,2025-04-12
2874,3130,BCH202504122874,2025-04-11,2025-04-12
2875,3407,BCH202504122875,2025-04-11,2025-04-12
2876,2226,BCH202504122876,2025-04-11,2025-04-12
2877,3991,BCH202504122877,2025-04-11,2025-04-12
2878,1691,BCH202504122878,2025-04-11,2025-04-12
2879,4577,BCH202504122879,2025-04-11,2025-04-12
2880,2472,BCH202504122880,2025-04-11,2025-04-12
