LeveringID,ProductID,Aantal
785,3673,526
1434,2349,856
1572,1551,172
1334,3518,200
3519,4497,425
3859,4797,960
721,3585,167
1887,2440,989
4613,3132,502
831,4321,558
1676,4104,612
150,1378,519
391,1760,89
2100,4371,641
3681,3429,611
1837,3595,838
4883,2050,401
2020,2634,919
3176,4056,95
3182,3165,214
1066,2714,609
4693,4119,834
1835,3371,31
468,4679,527
2999,4548,598
2098,4825,106
2158,1439,783
1368,391,367
2934,156,136
4174,108,196
4702,2036,970
510,2781,391
3892,742,500
1446,4863,700
434,3789,215
3201,3927,349
4902,4106,627
3537,3333,536
2394,1759,504
3923,678,191
974,1346,152
3090,3039,794
924,1316,139
512,4923,26
3515,2168,68
2183,3397,980
3327,3001,677
1325,4702,64
2280,486,138
1076,4620,461
2964,2026,149
3563,4571,680
4185,900,586
3692,241,979
623,336,309
3649,825,960
3048,4786,618
313,2963,947
647,487,101
221,3521,715
3750,3654,365
288,4800,50
2050,4320,752
4192,273,421
500,456,372
189,2638,110
2345,2557,114
3415,4758,355
860,3562,463
267,4451,198
1864,394,400
2449,4261,246
844,2017,437
1455,1979,355
4113,2467,113
72,1188,621
1154,1635,240
1046,3522,206
17,2152,172
4891,59,920
2308,4027,128
2223,975,506
4177,3886,85
978,3323,24
3739,1524,802
4221,378,999
4735,3471,387
4896,3256,394
2788,1275,430
1733,231,265
3140,557,293
4857,726,663
3111,2293,724
3332,1164,302
4928,645,35
3234,2889,992
864,1831,800
775,1379,161
1893,2283,108
4141,530,391
1618,3541,828
2476,409,131
1922,4837,527
4471,4314,564
3429,858,864
38,575,871
2790,4927,286
4800,2164,436
2789,193,828
1258,4667,424
711,1692,397
2980,1854,991
2032,2204,44
4468,4856,384
3578,2396,203
1950,84,879
2610,1976,96
4228,562,551
2262,791,240
2310,4619,687
2129,802,937
2528,2880,99
521,866,970
4238,2416,60
1283,2624,892
3245,1991,105
4364,678,677
2121,1550,962
4216,4387,969
2200,1413,532
2320,1616,869
4930,3801,639
1491,4065,821
4378,4555,505
867,594,91
2537,3125,671
3700,2534,897
4929,4050,728
3026,2021,99
1634,3535,652
1676,3177,391
728,4706,441
272,4553,586
376,4112,758
943,1371,676
2199,4941,107
2485,4736,310
4989,1455,524
4636,1349,382
1354,211,722
1203,4582,640
3371,1843,430
357,4468,94
3234,4055,515
4838,368,250
2438,676,851
3185,443,61
335,3648,331
445,514,373
483,1095,560
2414,4890,236
2021,4360,760
1886,1256,878
1981,4694,82
2914,3904,924
1496,3444,894
4233,1175,16
1057,2365,815
3353,561,820
2058,4137,733
1824,4197,38
1067,4878,202
1728,3358,938
1017,4416,991
3227,3848,549
571,3398,33
3229,238,648
750,3128,535
2785,1302,601
4435,932,458
4461,2641,595
2985,784,206
3048,522,767
2038,4817,259
888,359,876
1942,628,528
3860,1284,349
1345,3874,213
2369,4636,343
1887,3035,31
4489,3173,167
1322,402,618
1441,2062,160
1616,437,368
4382,365,684
769,1419,315
847,2788,887
1274,3705,399
3454,4985,710
2422,4655,64
4357,1641,845
4579,2439,881
843,2462,267
654,491,673
3775,4068,320
3452,3388,659
4248,2462,635
4131,2436,197
1639,68,219
4914,1341,546
2131,3543,236
4818,2948,835
1222,4602,300
468,3675,317
3473,3479,878
3650,774,460
1296,3263,399
4667,99,949
2115,4986,889
2810,4388,566
1325,4152,378
2404,4986,596
438,4333,593
1980,4145,557
2172,15,238
2560,3464,371
517,3439,85
2866,1258,254
4031,1226,46
2515,1098,941
2463,796,413
3191,3393,498
4027,1583,871
374,862,901
4285,2400,715
1122,2888,30
2023,4628,625
216,1259,649
559,327,462
2053,3586,790
922,2425,745
1220,2531,816
116,3329,706
3293,896,136
788,3932,781
2200,2300,205
1722,4790,63
3892,3385,260
1049,3937,139
2159,1525,115
561,4200,647
1079,816,996
4625,4813,996
3121,3706,342
2677,2691,194
1913,3275,768
527,4962,347
4910,3252,908
1786,2655,311
4128,2769,782
4655,3345,969
1242,1603,957
1171,3858,395
505,4954,97
834,446,66
1575,2529,770
2142,1730,733
149,344,778
699,4806,527
2672,758,134
3441,405,347
1618,926,617
2475,2730,81
3453,1686,484
1296,4157,225
3336,4669,91
931,323,955
3863,2064,174
4259,216,531
2288,1720,744
4628,4342,181
4206,3854,702
2985,4293,848
3652,22,300
2995,4469,695
768,4826,403
2883,4815,624
3936,4522,948
2962,4971,384
1257,2121,237
2367,4521,985
1459,2679,501
1889,2643,317
2697,4700,813
3675,3891,167
1451,4908,300
4310,6,32
1179,1232,634
4133,796,389
2176,854,757
4057,329,86
865,4276,662
3658,2710,190
1719,2562,678
3711,3670,287
1144,497,906
4704,664,173
1166,230,658
1501,1072,995
479,4502,183
1362,570,656
2311,992,891
4614,716,818
2010,2281,686
3207,1014,252
2032,1209,530
1926,1718,560
766,4260,648
14,602,318
4618,4441,847
2064,2965,706
4399,1428,511
3991,3329,105
569,4082,865
4355,3318,129
3437,3804,850
1916,1861,259
2146,3365,895
4409,1974,423
4966,1955,35
3553,2008,630
2244,2485,670
3303,2298,71
3875,4995,209
195,2196,915
1484,3869,477
3213,4859,702
2766,2524,942
4177,4256,492
3034,2527,12
3620,2272,368
1207,851,605
84,2261,462
4558,856,335
4411,3500,232
1179,2053,474
1497,3293,983
2956,667,596
2257,4533,183
219,3465,111
4807,1540,124
3217,1281,754
4986,1450,847
1206,1627,160
334,4436,336
2098,2849,192
4538,2605,483
3645,3093,787
1429,389,246
2146,1579,43
644,4224,569
4887,2261,549
1145,3847,721
459,1205,259
3989,3526,689
1193,2181,13
4205,4514,913
1461,641,543
2790,2163,995
3531,219,502
2207,3405,980
4441,1428,167
560,3194,89
793,275,635
552,1164,999
3483,2235,418
4135,4436,281
4633,3881,658
4853,2389,131
3972,29,713
4469,3591,672
1108,3522,614
3989,596,558
115,3390,452
2189,947,180
1757,2400,156
1064,2006,697
1058,3599,964
1520,95,759
3262,2532,16
4888,4760,709
220,1577,542
1233,3898,720
4113,185,461
1541,1648,914
878,1359,710
771,4333,116
2388,513,961
2465,4057,584
600,2205,366
2972,1401,259
4665,658,490
161,4094,796
4562,1239,409
2833,796,388
2206,136,272
3470,4302,241
437,31,401
3926,1819,266
476,1518,286
4558,3072,551
3845,2421,991
1154,2290,35
1487,3535,419
3664,639,508
1677,3530,311
2482,2052,513
840,251,593
1143,2504,188
1093,918,429
2708,2102,565
3466,3199,555
1992,1756,66
3987,647,93
3556,468,90
1374,4712,444
3829,300,811
1175,4633,417
39,3308,986
4393,3696,420
3975,1103,462
4097,2953,184
2075,2941,860
1686,3521,640
3653,1880,950
3300,3702,322
3167,1024,226
1409,1180,599
133,1490,630
4487,3338,452
4574,3031,924
1805,4381,693
4807,3672,441
902,3690,317
3619,1122,61
2372,4743,504
2528,3675,445
3119,4442,628
3959,752,699
297,947,575
2353,2273,760
2885,910,67
17,496,821
783,420,514
4309,1312,782
4285,776,972
1836,968,997
3958,3297,709
4960,4930,650
2124,449,538
943,1603,257
2946,3247,866
4894,4204,740
4917,3430,539
3521,3239,174
1211,3192,328
3846,2135,265
2412,4293,441
4947,4423,212
495,2617,261
4501,2742,819
651,3298,547
3942,768,855
2399,224,13
585,840,196
3337,262,344
3432,2139,438
4514,4215,880
46,1804,748
2199,4750,429
3142,745,806
4733,2000,102
979,4434,74
4376,1058,704
3434,1478,926
1231,4006,902
2547,2379,972
1979,1540,173
1174,1140,181
1442,3859,609
1907,2772,555
321,3376,770
4722,4212,121
605,3291,413
2843,1965,169
1795,2681,808
3434,4159,963
3642,4928,300
2046,3302,228
678,950,250
4442,182,134
194,2029,751
3276,3402,192
1783,2172,453
244,3369,869
4549,2587,78
3983,3565,706
3703,2048,148
3213,4905,422
3688,618,338
3752,331,697
2804,1996,163
420,4815,247
1393,1869,955
626,4240,547
2868,2863,404
1078,4722,731
1825,2964,431
2243,679,14
4268,1003,982
2554,4494,901
469,499,721
2695,3903,601
1739,3213,126
3600,4812,150
4080,1345,372
4777,1754,318
2395,3034,197
3764,4954,259
984,4734,908
2409,4817,809
3108,1968,773
3593,2452,909
1673,3699,643
3260,682,127
892,2832,729
3373,1253,337
796,2983,408
68,4323,758
2083,3270,959
2577,3507,732
289,583,634
2285,2458,39
721,3676,806
2359,1139,653
795,1871,756
3251,2207,491
2672,2778,505
4085,4903,661
1763,1131,957
33,2484,405
3078,4920,49
4393,2299,219
2144,1877,135
3188,1821,234
4807,3654,421
2215,3713,199
4794,940,911
833,3097,788
2926,3288,762
703,2588,640
2361,4360,413
1088,1993,729
1220,4234,44
3805,1640,22
2435,1509,800
2994,853,306
3506,3557,970
2832,64,500
193,2246,43
3684,2479,301
4675,3133,857
3390,4405,709
4318,4949,781
1858,2124,633
4834,2862,168
1600,3334,640
447,4432,853
3466,3974,742
610,3180,909
3019,1280,646
757,4922,234
2746,3240,490
3557,2962,352
2600,2348,855
2302,4508,426
3036,3252,727
155,2006,611
1996,1591,415
408,4003,430
1140,1327,488
1666,2691,498
4845,4740,40
4912,390,68
2226,1835,914
709,1841,193
4527,215,186
4689,1732,440
1103,896,440
741,2719,963
3158,4464,815
535,4495,249
2395,4916,797
4375,4419,41
4884,714,204
4214,273,463
1834,3356,287
1802,2953,20
163,1711,672
3240,2340,147
2418,1761,919
1287,185,583
1104,143,778
3578,1615,590
4767,2902,253
888,2054,587
2829,1578,422
2980,3388,913
4868,490,150
1911,2161,283
564,2574,971
4344,42,668
3997,4088,496
3461,1170,714
1941,3720,950
989,558,148
4684,848,180
4565,4165,498
3710,3149,95
1031,104,237
2064,3171,995
1478,2668,276
2258,3536,953
3745,3790,138
2019,2156,871
2204,2828,782
4750,3613,633
4822,636,134
3177,2765,988
894,3810,32
754,1194,39
3982,1409,559
2541,4332,667
1952,3891,556
3715,1374,214
1657,626,156
370,2978,692
2183,4252,55
1754,160,544
1433,1539,53
772,3159,832
2230,1365,650
888,4418,736
3732,1126,410
4636,2900,645
962,3501,527
2674,785,51
2926,2316,886
936,3996,368
2543,1481,857
2008,647,637
1939,1980,824
995,1089,405
210,1016,362
4205,2009,605
600,1792,207
3273,741,564
2980,4361,754
1452,1011,712
4198,110,111
4616,4686,384
3874,3366,508
975,3145,137
2314,4895,795
1982,3548,967
3335,3266,573
1714,4665,458
949,3999,67
3334,4766,802
1232,3686,685
3766,296,646
2519,3990,555
2062,804,704
2459,692,222
1721,1419,610
3521,4488,433
3337,733,304
1162,3051,184
2706,3353,104
4607,4800,739
516,374,108
4922,4689,300
4896,311,952
3341,3190,858
3935,1903,408
823,2812,52
4230,2956,712
2122,2784,997
4446,4272,821
2985,548,939
2370,2456,947
268,3535,508
4586,865,11
4388,1943,317
3017,1636,475
677,2651,62
3931,2101,507
564,4741,203
1972,4886,940
967,131,216
4930,2820,638
957,4405,378
2923,2690,940
3608,1383,705
4097,1073,52
3150,633,577
4644,1384,386
3011,1037,855
272,4929,332
2940,3934,283
412,4001,892
271,2416,229
2420,1819,972
866,4878,623
532,71,854
430,4067,157
1959,3830,704
2029,4188,227
242,3793,268
3800,2428,967
4776,506,735
1799,3427,904
73,4429,77
3310,3708,549
4848,1414,755
490,3486,199
1391,3545,820
1377,3875,605
2918,4904,504
2897,3336,898
2279,3051,140
3408,4694,594
3416,1778,736
2195,317,943
3058,3743,889
4038,2296,49
3503,4717,727
2036,675,169
1851,3125,647
2597,2234,848
4150,1009,288
3164,741,540
4559,80,665
1464,4283,535
1858,1110,823
703,2676,901
4044,1781,333
737,4192,519
1625,4818,212
4390,1952,304
4878,3539,29
4186,4917,151
1942,2763,209
2570,3106,254
3430,3236,990
1395,3289,397
169,4602,761
1707,150,541
472,3596,603
4610,2914,777
3970,1055,709
3899,489,102
4186,224,900
4088,4485,854
192,3149,267
238,1931,161
140,3982,793
1367,2752,666
1935,2336,822
2340,2824,631
2975,3978,766
3153,1594,827
2972,2548,102
1115,739,647
2145,260,579
277,947,410
1535,2146,490
3926,3260,381
3805,3093,791
2797,4972,969
246,1156,408
4687,3429,552
2460,2716,918
1246,4435,45
3722,4864,102
2582,4440,469
3409,3,776
4659,1734,912
4375,4502,467
666,1289,592
597,1661,252
3744,4746,851
3131,3134,861
1158,3986,786
2027,2017,758
1763,1766,901
1983,4996,107
1634,4407,712
1353,1138,268
1078,1173,634
471,3211,204
4110,4246,304
473,1447,27
1795,4826,365
4560,1313,494
3453,4511,560
1069,4145,760
421,3596,607
703,2670,634
4053,3496,508
2453,1533,819
2708,4909,259
2069,2626,859
4228,2373,879
3278,1396,530
1815,1862,575
2127,2606,879
2854,3884,302
762,3348,296
4285,2370,625
1520,3593,799
3157,2942,287
3902,213,911
3647,3369,480
2079,203,672
3800,2263,313
3198,3433,657
1263,982,630
4740,4404,834
4546,4517,456
3510,2999,243
2439,1469,160
4279,3997,245
464,3727,68
3092,4059,124
1304,4176,945
1539,1487,678
671,391,372
3384,1204,266
3382,4143,805
19,2665,453
4243,2748,36
1974,1715,474
2570,910,915
1870,4900,885
1265,3068,630
3284,509,657
2462,902,434
3939,2415,119
2622,4803,28
780,3709,253
2225,1254,33
284,4601,915
2865,1799,996
4246,4883,361
3505,2452,347
1136,3347,293
1325,3131,770
435,4087,139
17,4954,870
65,3505,263
4256,1671,951
1920,3345,939
636,736,252
4701,3113,374
3983,4027,229
2096,1145,971
4947,440,325
2689,454,818
4356,3946,95
4325,3900,970
1672,1833,698
150,3367,99
4698,3873,740
2152,2617,967
3136,4745,757
1631,3757,415
4809,116,954
4053,860,204
2737,2798,138
3052,4452,993
4907,2595,876
1477,2682,244
3076,3335,90
483,1399,690
4532,3277,64
1290,1389,426
39,1918,831
1477,1559,170
2005,3681,782
3398,3141,485
3024,2099,717
3322,1641,797
1246,847,572
2321,4790,767
4966,1991,442
3480,219,413
3381,1435,587
3455,3846,492
4093,2236,254
540,4129,745
2981,3674,720
2210,640,986
1453,3923,591
1982,3733,463
4087,579,357
4261,2006,843
3520,2803,793
284,4915,900
1506,2055,606
2313,4669,192
1252,1001,661
4949,2313,813
4313,2050,468
679,4600,986
1704,1985,812
2749,2954,902
1098,3611,903
4114,2963,127
808,830,564
3981,3766,594
2603,3754,213
1293,2529,390
148,3406,515
94,3221,269
1259,3951,32
2028,140,955
922,519,875
4350,4050,87
312,1070,228
4271,2431,36
3659,204,882
231,4041,382
4700,3113,237
4978,1177,465
4402,2616,296
1491,1645,260
2983,3111,636
4095,170,788
3415,453,785
4802,205,602
2711,1230,667
3776,4532,151
4076,3432,252
2444,1033,213
2984,2730,581
2476,3576,198
4950,3938,971
730,543,423
2941,3791,753
2791,3214,937
404,1458,249
657,3243,526
1647,3466,964
2762,1093,423
868,1080,93
4831,4778,335
952,3254,368
2791,4120,329
673,2897,219
2347,974,589
4039,4269,963
4060,3913,740
4893,3754,460
2685,4661,646
4113,1021,490
239,3903,377
354,888,203
3015,3797,1000
4111,2101,197
3531,3421,581
3929,2145,963
175,4241,243
4458,556,421
4578,1028,230
666,3326,326
3439,2250,973
4666,4944,290
3631,3307,969
1108,2265,912
4438,2988,733
4502,3259,733
2562,2670,707
1197,2363,355
3733,1427,897
1015,4939,472
2807,3128,488
953,454,865
202,2454,59
3713,728,939
3913,3527,325
2437,4931,829
4516,675,255
909,2780,587
326,956,766
1429,3372,804
3881,3668,893
4950,4510,465
1204,4969,682
2680,1725,236
2578,952,820
2434,667,832
1735,4206,582
1556,4995,184
4941,1540,141
2944,1065,947
3067,2592,805
4461,4572,328
960,3490,230
2863,2325,891
2592,3325,713
2672,3958,700
80,1544,342
1072,4051,88
4366,3576,926
2076,1160,600
2456,3516,666
3977,2982,286
231,1133,163
906,4690,646
3398,2743,641
4338,3546,717
3951,3744,515
4267,2236,168
1233,2259,435
1248,793,763
968,4861,113
4544,222,858
2775,304,804
2174,3216,560
4889,3213,80
4093,4472,667
3197,1324,693
1303,4424,275
4852,1656,234
24,3563,881
2560,1245,208
2712,50,673
116,2758,252
1311,798,678
35,3415,195
3929,4797,92
3895,1847,480
1611,3603,138
4944,2007,650
478,1207,818
2765,4549,458
3104,3682,971
3094,892,566
66,625,60
2671,3506,172
822,1795,438
3611,3301,907
4527,2747,704
3881,3962,420
296,2828,276
4992,2088,354
133,934,863
277,972,379
1145,4868,853
1821,4806,415
613,3016,842
2851,1465,433
3237,462,370
4902,4962,335
3545,3981,32
3655,520,71
2834,727,282
2642,79,161
1594,4143,317
1552,2093,398
4397,3448,89
1027,2632,598
1134,534,148
3146,4359,343
4952,970,124
3699,51,155
4821,3415,207
185,2117,417
772,3794,121
2620,1596,814
1724,794,718
3598,838,973
4109,2220,672
875,2438,939
4939,2168,461
2154,4631,547
1029,1206,368
180,2656,297
4513,1402,78
302,3952,946
3524,1776,345
1815,495,736
1827,3842,586
1996,4561,79
376,42,599
3844,2496,765
2683,4315,929
4892,263,84
1736,2855,776
1335,99,379
3677,4632,657
1062,532,756
3504,537,447
4081,852,447
1916,1064,809
4336,4386,505
3452,2500,364
366,2968,685
1691,2404,758
852,3780,738
4693,1087,404
1939,3567,755
1130,3149,20
2712,3659,637
1973,1218,807
1468,158,121
1121,3065,814
3321,3005,992
4278,4976,559
3956,3564,748
3702,3098,891
2704,1519,121
1003,3704,660
1762,2568,242
1324,2438,17
3735,2786,242
2078,3029,300
4687,2539,728
1907,2332,158
4918,1769,880
4896,3662,582
3604,3379,864
2601,630,786
4104,2123,391
1015,3111,845
606,318,582
2115,3509,286
2058,1786,230
4292,380,946
2538,3195,136
3846,540,946
1098,2410,585
2221,3433,850
3883,3504,296
813,1427,265
620,4315,361
1769,2508,363
2078,1293,240
3208,1712,785
4879,2363,251
1064,3247,560
4643,2269,616
3524,3940,229
297,3651,169
3646,1282,974
3937,321,771
1839,3058,878
3962,1368,675
3056,393,643
1,433,412
2281,2410,125
1570,2066,136
1022,4548,537
4684,1335,939
4993,2458,129
4648,4777,554
3047,364,691
2369,3408,885
4448,3282,618
2841,1921,94
2340,4974,556
3044,847,577
4162,896,57
2049,3079,804
4583,3490,669
3891,1085,956
2679,1379,764
684,2163,669
3614,732,813
3594,99,954
4917,2826,270
4488,4691,629
615,1324,315
4712,816,570
4272,4964,106
4341,3221,740
3056,4259,709
2069,3865,640
3519,4657,399
2289,4298,100
3873,3976,217
1058,2010,108
866,1179,80
2571,2681,542
2344,4711,627
2195,1905,31
4027,2813,249
216,532,917
1166,3244,127
3389,1606,228
4840,676,304
4436,1791,857
3701,2541,25
3816,4240,828
2257,2527,117
4072,2145,91
3538,3712,297
1547,3486,523
261,4456,158
2387,1022,511
4368,1542,609
336,3974,952
2112,3341,266
2873,425,484
1461,1831,598
4565,4357,927
1697,747,458
232,3814,362
2406,302,769
2857,1406,958
1354,2561,752
2948,4715,249
4021,577,379
3385,3327,360
1729,342,675
779,3750,452
4237,3465,685
1196,49,759
160,1242,472
584,2322,929
1747,514,472
3488,806,267
3907,2353,518
4623,1139,534
4223,869,552
1799,4242,903
3683,4458,547
4716,339,276
4152,2021,207
2418,1925,663
1100,4639,768
2797,1151,590
4771,4439,334
4973,264,778
325,3862,286
3692,664,331
847,3881,951
458,2220,498
1623,4832,726
761,3214,141
1954,3524,152
1650,3213,599
3063,37,881
3615,3709,412
4034,86,124
2191,411,685
4818,3,488
2844,583,398
4456,425,805
3252,3845,721
1067,3258,293
3916,410,364
4963,3729,661
268,2116,1000
4006,2262,843
3164,740,196
601,2734,640
2698,297,19
3067,2310,660
4218,1257,401
2390,3766,187
4251,2681,351
1193,4833,195
4423,4194,833
4360,2326,840
1175,3355,812
583,3408,871
4912,622,71
2300,89,450
4583,2164,887
610,1624,189
4316,949,674
1688,4213,413
836,213,556
1762,1054,421
1187,3141,397
4051,4478,818
1510,4879,961
2443,1464,399
3329,541,717
2754,4527,30
2310,3201,440
3532,238,505
1621,875,129
4837,3100,94
4769,3767,304
3917,4573,503
519,1557,92
4466,2078,437
3470,1945,204
4574,4553,124
3239,4174,846
4584,4743,155
3162,333,485
3361,2363,245
1165,3389,404
4356,4710,70
4601,2239,657
1866,2571,246
245,3382,843
2096,2926,296
4121,3115,153
2264,4207,824
1076,4689,957
4222,4602,510
662,2598,103
4280,3830,54
3804,1866,38
1068,1878,447
1417,822,622
1460,1207,150
4011,3601,698
3331,1119,415
4146,2789,968
2404,1699,466
4198,2699,931
2419,3456,954
823,1069,464
2749,419,837
3696,2470,412
3083,4544,496
3235,798,961
3126,4828,829
3360,1677,463
3250,4513,424
1873,4997,741
1196,4667,163
1717,4986,722
2732,3046,879
3326,3319,221
819,4565,894
4120,4754,520
71,4959,215
4383,3799,548
21,4355,50
2072,1541,745
601,180,487
138,2838,498
1012,4325,636
2395,4034,478
1495,2003,910
2288,996,859
563,83,795
3849,459,354
3939,776,10
2807,2910,631
3914,3971,823
1700,1814,563
4164,4926,172
4495,261,727
2664,1733,401
3127,220,142
3591,3090,930
1045,4993,330
1283,781,511
3929,2163,297
274,1677,207
4139,4155,956
1582,1693,258
2272,2677,438
3154,3251,662
179,2884,635
1129,3711,705
1750,133,68
1658,1565,308
2761,4506,677
2195,2980,499
2028,4110,35
2229,1343,460
4557,4122,196
2840,2647,990
2333,4805,286
3315,2069,841
2300,4685,113
958,3430,639
2336,3522,323
802,2711,640
295,4143,918
2222,2219,844
3780,3176,232
3427,568,631
3205,2690,210
621,3157,13
2957,4779,517
1479,3725,330
3943,3447,458
2188,92,787
431,2889,647
4363,2570,572
4222,3158,440
4826,1369,246
178,3580,468
3850,1764,999
4420,2064,949
4923,4624,430
2929,4339,391
3206,225,485
3616,1490,297
458,2861,653
1378,4509,984
926,681,668
787,2547,550
4186,4800,856
171,4096,110
2626,4439,608
4081,3486,784
1500,2819,19
1496,9,157
4720,3837,898
2864,2780,433
2016,2417,129
3031,4392,99
2491,2709,196
4501,3628,258
3796,3942,787
995,792,257
78,4357,991
4467,4684,599
2247,2016,301
395,4138,45
351,3724,312
4999,4578,44
1245,319,372
3304,2929,685
3243,2996,198
769,194,696
1556,4434,244
1303,531,819
4953,2782,511
2954,1894,584
1724,1434,129
4018,3738,177
4640,1788,166
2718,2470,885
2398,4651,948
535,2092,476
4464,2345,995
4382,2192,137
4939,4628,281
1347,1533,492
1796,4296,460
3287,335,179
1579,1660,676
3456,2340,720
3521,4088,521
4264,657,12
2097,1307,885
2689,3136,272
108,2512,489
2351,3684,446
1702,280,290
4670,457,704
734,4780,603
408,3124,426
1115,2331,648
132,4322,785
1649,3984,607
4331,1980,561
1925,1928,361
268,163,209
3741,2434,848
3558,1389,137
635,225,253
4914,1940,667
1651,2713,77
3317,3181,454
4092,2055,378
162,1067,661
3469,841,448
2608,986,632
34,500,988
4104,705,806
1109,4819,384
1600,2703,426
1426,967,523
3120,3058,474
3218,3059,545
4955,1208,90
590,2859,638
743,2346,914
4231,2859,713
1385,4879,989
1728,3148,522
686,1740,907
1854,4210,654
2754,4591,734
1925,3547,530
3720,2550,27
1899,3436,994
926,3332,963
1432,3496,303
3978,205,325
3015,1628,66
3827,1737,625
3247,1846,232
3321,3427,875
3220,2266,714
3975,1152,48
2588,3599,235
3970,2714,418
1909,3828,988
1865,1957,884
765,1,885
3167,3807,31
2607,332,149
2639,4273,794
2577,783,229
2496,98,291
1296,4319,70
4665,3638,314
3768,3499,916
1021,1037,836
25,2188,995
2987,2246,129
4677,906,244
3241,1936,518
361,3788,349
4058,4610,795
4252,3641,273
4165,2886,246
1165,433,54
554,223,777
1200,2860,613
4062,4814,696
3953,2035,423
2037,437,91
646,1253,87
4602,144,644
4777,470,633
3724,1617,800
331,3440,447
4269,4673,259
618,2312,53
4117,2465,624
1268,4766,330
399,480,220
2625,4345,245
4807,2734,866
2174,2343,508
4124,4792,479
4184,778,463
566,2399,62
514,2624,29
4051,127,506
2315,1176,507
147,2899,602
4662,356,366
2134,2603,323
117,1712,32
803,899,328
1096,670,325
2139,686,930
3412,1773,357
3315,612,826
1016,2520,758
3887,2823,171
2232,2568,223
925,2150,879
1959,1640,283
3589,1799,983
4948,131,402
650,49,700
4509,1685,150
529,176,706
2089,4933,49
4281,3551,214
3528,3500,51
423,1294,748
2921,2367,111
2805,4425,209
4428,304,525
3927,4424,761
4906,3112,94
206,4599,365
4027,1236,531
1870,3972,343
3657,1492,769
2534,3338,861
35,42,608
3642,1715,196
676,3656,397
152,3283,80
4164,4659,136
4079,4225,207
4593,4627,780
1464,760,999
883,681,869
2179,3886,483
1612,582,764
3487,3194,80
3163,529,274
3077,1074,948
1622,2609,828
3133,1299,781
3936,1680,178
770,2451,430
1925,4182,21
3920,706,94
1930,2013,206
2120,2713,688
1438,2268,104
786,3941,370
2637,2241,293
380,3142,579
4876,1954,901
867,2194,259
66,919,598
4540,1743,346
1839,731,846
2839,653,61
1003,1636,140
1994,704,261
840,2419,593
19,4409,947
1727,2699,567
4285,4665,638
2228,4046,359
2368,3246,222
3781,2705,187
1646,3075,92
849,2781,447
1240,4494,399
4780,3019,307
4806,1433,461
524,1202,449
2105,4886,708
2755,3342,655
3887,3287,523
2639,2159,113
4090,970,683
2295,4828,355
2648,2185,842
641,3554,41
4547,1846,546
2288,1190,694
1172,1258,348
1547,180,245
3363,4707,290
1181,2361,589
1841,250,512
691,4565,486
4022,1542,133
1638,3721,696
4544,2635,286
1813,1243,105
222,4153,502
4279,2403,264
2608,4349,256
4337,4851,586
2259,4696,303
1151,786,879
2820,778,674
4894,4637,279
3238,3145,202
1954,2538,169
1090,752,691
1429,3076,967
4850,4186,28
459,4364,474
4230,2514,489
434,4761,576
3464,4393,22
2202,4629,397
905,3856,275
590,64,948
2819,3832,546
1171,4042,122
1560,312,627
3465,871,415
3020,3633,292
2365,3269,79
1852,1978,98
327,25,416
2618,4049,315
1595,709,511
1657,1839,357
482,1444,747
4502,4898,776
3361,1843,333
508,3375,213
2499,76,954
2736,2143,682
536,2829,821
3318,2149,155
3826,4302,143
4392,1475,354
3518,273,275
4591,2661,620
4027,996,158
2243,2803,581
4744,2704,359
3727,3911,26
4811,4812,670
241,201,418
1466,1911,324
1106,4116,278
3013,3102,144
1014,3435,825
2156,4029,381
1216,1207,994
17,2590,188
4562,4723,195
1120,1287,225
1815,4850,746
239,2618,806
2710,1464,883
3219,2415,708
958,3457,704
1677,1166,837
1444,2262,548
4682,740,662
1926,2056,919
3957,2177,439
939,4260,300
4202,1230,894
2175,3385,867
1880,4143,972
3275,2802,204
4917,4134,968
2549,3001,594
4739,3277,347
5,215,788
2518,1400,214
595,1619,882
3637,2170,473
2139,4999,879
586,692,214
3213,2236,567
2881,3632,345
1693,2813,199
1556,3935,535
743,3562,364
232,4777,615
1600,1346,782
1975,3342,406
2403,3637,799
905,4500,789
4496,3109,646
2484,1322,514
4340,158,143
503,808,335
682,4405,429
4549,3016,244
2863,2558,719
2743,2619,428
1651,94,317
365,4451,98
31,3354,701
3426,813,567
3012,1471,246
499,2944,212
3027,2992,616
4341,2282,659
68,2860,450
2367,2189,543
1748,424,175
4304,3735,744
436,3985,349
4326,3608,286
4051,3077,545
1617,2875,952
3814,1281,202
859,1614,10
147,2089,54
1645,3231,837
2404,3416,718
2886,4586,250
1212,4667,44
3595,2076,503
4629,2689,97
4850,409,369
2873,4886,644
4133,4912,393
945,2774,801
1764,1578,745
2704,4109,449
4020,1551,886
2649,4373,301
3895,4772,480
1631,768,237
4388,4223,672
2067,2136,247
1880,824,332
3849,2947,199
967,2306,25
494,3785,580
317,3607,926
633,3570,149
4968,2320,655
3002,3855,101
1558,2387,992
2583,1530,868
689,1909,259
3598,4097,474
1018,1443,508
2133,4823,171
1400,776,577
484,2948,966
397,2698,583
1723,1537,313
3076,921,513
1153,3995,715
2474,1349,764
1434,3627,690
206,190,427
3859,3446,811
4855,1912,535
1520,492,737
1124,2667,808
3311,3665,863
2718,3541,199
4002,2640,481
364,4732,185
515,551,563
4084,3630,167
4673,4796,322
3717,1210,33
843,3944,202
